TextId	Group	Index	Bank	Pointer	StartBit	EndBit	Symbols	Text
074F	3A	0F	03	9C92	7139	7675	32 0F 0D 1C 19 1D 0B 1C 19 6B 1D 00 0C 0F 0F 18 00 0C 1F 1D 13 16 23 00 1E 1C 0B 20 0F 16 13 18 11 00 0B 16 16 00 19 20 0F 1C 00 1E 12 0F 00 21 19 1C 16 0E 00 16 0B 1E 0F 16 23 6C 4F 38 12 0F 00 0E 0B 23 00 21 0F 00 1E 0B 15 0F 00 19 20 0F 1C 00 1E 12 0F 00 21 19 1C 16 0E 00 10 1C 19 17 00 17 0B 18 15 13 18 0E 00 1D 0F 0F 17 1D 00 18 0F 0B 1C 78	Necrosaro's been busily traveling all over the world lately.'<4F>The day we take over the world from mankind seems near.
0750	3A	10	03	9C92	7675	8156	3B 12 0B 1E 00 0B 1C 0F 00 23 19 1F 00 0E 19 13 18 11 00 12 0F 1C 0F 6D 6A 4F 3D 19 1F 6B 16 16 00 0C 0F 00 16 0B 1E 0F 00 10 19 1C 00 1E 12 0F 00 17 0F 0F 1E 13 18 11 6C 4F 2C 1F 1C 1C 23 00 1E 19 00 1E 12 0F 00 17 0F 0F 1E 13 18 11 00 1C 19 19 17 00 19 18 00 1E 12 0F 00 1D 0F 0D 19 18 0E 00 10 16 19 19 1C 78	What are you doing here?'<4F>You'll be late for the meeting.'<4F>Hurry to the meeting room on the second floor.
0751	3A	11	03	9C92	8156	8317	37 18 13 10 10 72 37 18 13 10 10 72 2D 00 1D 17 0F 16 16 00 12 1F 17 0B 18 1D 72 78	Sniff...Sniff...I smell humans....
0752	3A	12	03	9C92	8317	8533	2C 1F 10 10 72 2C 1F 10 10 72 2D 6B 16 16 00 0C 0F 0D 19 17 0F 00 1E 12 13 18 00 0C 23 00 1C 1F 18 18 13 18 11 72 78	Huff...Huff...I'll become thin by running....
0753	3A	13	03	9C92	8533	8718	2D 6B 17 00 1E 12 13 18 00 1D 19 00 2D 6B 16 16 00 0C 0F 00 1E 12 0F 00 16 0B 1D 1E 00 1E 19 00 0C 0F 00 0F 0B 1E 0F 18 78	I'm thin so I'll be the last to be eaten.
0754	3A	14	03	9C92	8718	9003	2D 00 0E 19 18 6B 1E 00 0D 0B 1C 0F 00 21 12 0B 1E 00 12 0B 1A 1A 0F 18 1D 00 1E 19 00 19 1E 12 0F 1C 1D 6E 6A 4F 25 1D 00 16 19 18 11 00 0B 1D 00 2D 00 1D 1F 1C 20 13 20 0F 6E	I don't care what happens to others!'<4F>As long as I survive!
0755	3A	15	03	9C92	9003	9379	3B 12 0B 1E 00 0B 1C 0F 00 23 19 1F 00 0E 19 13 18 11 00 1E 12 0F 1C 0F 6D 00 2B 0F 1E 00 13 18 00 1B 1F 13 0D 15 16 23 6E 6A 4F 32 0F 0D 1C 19 1D 0B 1C 19 00 21 13 16 16 00 0C 0F 00 12 0F 1C 0F 00 0B 18 23 00 17 13 18 1F 1E 0F 78	What are you doing there? Get in quickly!'<4F>Necrosaro will be here any minute.
0756	3A	16	03	9C92	9379	9760	3D 19 1F 1C 00 1D 0F 0B 1E 00 13 1D 00 0C 0F 12 13 18 0E 00 17 13 18 0F 6C 4F 37 0B 23 00 12 0F 16 16 19 00 1E 19 00 0F 20 0F 1C 23 19 18 0F 77 1E 12 0F 18 00 1D 13 1E 00 13 18 00 23 19 1F 1C 00 1D 0F 0B 1E 00 0B 18 0E 00 0C 0F 00 1B 1F 13 0F 1E 78	Your seat is behind mine.'<4F>Say hello to everyone,then sit in your seat and be quiet.
0757	3A	17	03	9C92	9760	10135	2C 17 17 72 0D 19 1F 16 0E 00 13 1E 00 0C 0F 00 1A 19 1D 1D 13 0C 16 0F 00 1E 12 0B 1E 00 1E 12 0F 00 2C 0F 1C 19 77 21 12 19 00 21 0F 00 1E 12 19 1F 11 12 1E 00 21 0F 6B 0E 00 0E 0F 1D 1E 1C 19 23 0F 0E 77 13 1D 00 0B 16 13 20 0F 6D	Hmm...could it be possible that the Hero,who we thought we'd destroyed,is alive?
0758	3A	18	03	9C92	10135	10346	31 0B 23 0C 0F 00 1E 12 0F 00 37 0F 0D 1C 0F 1E 00 19 10 00 29 20 19 16 1F 1E 13 19 18 00 13 1D 00 1A 0F 1C 10 0F 0D 1E 0F 0E 78	Maybe the Secret of Evolution is perfected.
0759	3A	19	03	9C92	10346	11066	30 19 18 11 00 0B 11 19 77 29 1D 1E 1F 1C 15 77 1E 12 0F 00 36 1F 16 0F 1C 00 19 10 00 29 20 13 16 77 1C 0F 0B 0D 12 0F 0E 00 1E 12 0F 00 10 13 18 0B 16 00 1A 12 0B 1D 0F 00 19 10 00 0F 20 19 16 1F 1E 13 19 18 6C 4F 2A 0F 0B 1C 13 18 11 00 12 13 1D 00 10 19 1C 17 13 0E 0B 0C 16 0F 00 1A 19 21 0F 1C 77 1E 12 0F 00 0D 0F 16 0F 1D 1E 13 0B 16 00 17 0B 1D 1E 0F 1C 00 13 17 1A 1C 13 1D 19 18 0F 0E 00 12 13 17 00 1F 18 0E 0F 1C 11 1C 19 1F 18 0E 78	Long ago,Esturk,the Ruler of Evil,reached the final phase of evolution.'<4F>Fearing his formidable power,the celestial master imprisoned him underground.
075A	3A	1A	03	9C92	11066	12316	37 0B 18 1E 0F 0F 17 6B 1D 00 2F 13 18 11 00 13 1D 00 1F 18 16 1F 0D 15 23 6E 6A 4F 2C 13 1D 00 0E 1C 0F 0B 17 00 1C 0F 20 0F 0B 16 0F 0E 00 1E 12 0B 1E 00 17 0F 18 00 21 19 1F 16 0E 00 13 18 0B 0E 20 0F 1C 1E 0F 18 1E 16 23 00 0B 13 0E 00 29 1D 1E 1F 1C 15 6B 1D 00 1C 0F 1D 1F 1C 1C 0F 0D 1E 13 19 18 72 6A 4F 0B 18 0E 00 12 0F 00 1E 1C 13 0F 0E 00 1E 19 00 1D 1E 19 1A 00 1E 12 0F 00 0F 22 0D 0B 20 0B 1E 13 19 18 00 0B 1E 00 25 15 1E 0F 17 1E 19 78 38 12 0B 1E 6B 1D 00 1A 1C 19 0C 0B 0C 16 23 00 21 12 23 00 12 0F 00 21 0B 1D 00 0D 1C 1F 1D 12 0F 0E 00 0C 23 00 1E 12 0F 00 0F 20 13 16 00 10 19 1C 0D 0F 6C 4F 29 20 0F 18 00 21 0F 00 17 19 18 1D 1E 0F 1C 1D 00 0E 13 0E 18 6B 1E 00 11 1F 0F 1D 1D 00 29 1D 1E 1F 1C 15 00 21 0B 1D 00 13 17 1A 1C 13 1D 19 18 0F 0E 00 1E 12 0F 1C 0F 78	Santeem's King is unlucky!'<4F>His dream revealed that men would inadvertently aid Esturk's resurrection...'<4F>and he tried to stop the excavation at Aktemto.That's probably why he was crushed by the evil force.'<4F>Even we monsters didn't guess Esturk was imprisoned there.
075B	3A	1B	03	9C92	12316	12537	2C 0F 77 2C 0F 77 2C 0F 6E 00 38 19 0E 0B 23 6B 1D 00 17 0B 13 18 00 0E 13 1D 12 00 13 1D 00 2C 1F 17 0B 18 00 37 1E 0F 21 78	He,He,He! Today's main dish is Human Stew.
075C	3A	1C	03	9C92	12537	12612	2D 6B 17 00 12 1F 18 11 1C 23 72 78	I'm hungry....
075D	3A	1D	03	9C92	12612	12954	2C 17 17 72 2D 00 1D 1E 13 16 16 00 0E 19 18 6B 1E 00 11 0F 1E 00 13 1E 78 3B 12 0F 1C 0F 00 0E 19 0F 1D 00 1E 12 0F 00 10 19 19 0E 00 11 19 00 21 12 0F 18 00 1D 15 0F 16 0F 1E 19 18 00 17 19 18 1D 1E 0F 1C 1D 00 0F 0B 1E 6D	Hmm...I still don't get it.Where does the food go when skeleton monsters eat?
075E	3A	1E	03	9C92	12954	13491	31 23 00 0D 19 6F 21 19 1C 15 0F 1C 1D 00 1D 1E 1C 1F 0D 15 00 1F 1A 19 18 00 1D 19 17 0F 1E 12 13 18 11 00 0F 22 1E 1C 0B 19 1C 0E 13 18 0B 1C 23 6E 6A 4F 26 1F 1E 00 17 19 18 1D 1E 0F 1C 1D 00 1D 1F 0E 0E 0F 18 16 23 00 1C 0B 13 0E 0F 0E 00 1E 12 0F 00 17 13 18 0F 00 0B 18 0E 72 27 19 1F 11 12 72 27 19 1F 11 12 72	My co-workers struck upon something extraordinary!'<4F>But monsters suddenly raided the mine and...Cough...Cough...
075F	3A	1F	03	9C92	13491	13623	33 12 77 17 23 72 78 38 12 0F 00 0F 18 0E 00 12 0B 1D 00 0D 19 17 0F 6E	Oh,my....The end has come!
0760	3B	00	03	A339	0	359	38 12 13 1D 00 13 1D 00 25 15 1E 0F 17 1E 19 77 0B 00 17 13 18 13 18 11 00 1E 19 21 18 78 25 0D 1E 1F 0B 16 16 23 77 13 1E 00 1F 1D 0F 0E 00 1E 19 00 0C 0F 72 78 3D 19 1F 6B 0E 00 0C 0F 1E 1E 0F 1C 00 10 16 0F 0F 6E	This is Aktemto,a mining town.Actually,it used to be....You'd better flee!
0761	3B	01	03	A339	359	538	31 19 18 1D 1E 0F 1C 1D 6E 00 31 19 18 1D 1E 0F 1C 1D 00 0B 1C 0F 00 0D 19 17 13 18 11 6E 00 2C 0F 16 1A 6E	Monsters! Monsters are coming! Help!
0762	3B	02	03	A339	538	708	28 0B 1C 18 6E 00 38 12 13 1D 00 13 1D 00 0B 00 17 0B 24 0F 6E 00 2D 6B 17 00 16 19 1D 1E 72 78	Darn! This is a maze! I'm lost....
0763	3B	03	03	A339	708	924	2F 13 13 13 6E 00 2C 0B 20 0F 00 1E 19 00 10 13 18 0E 00 29 1D 1E 1F 1C 15 00 1E 12 0F 00 2B 1C 0F 0B 1E 00 0B 1E 00 19 18 0D 0F 78	Kiii! Have to find Esturk the Great at once.
0764	3B	04	03	A339	924	1186	2A 13 18 0B 16 16 23 6E 00 2D 6B 20 0F 00 1D 1E 1C 1F 0D 15 00 1F 1A 19 18 00 0B 00 12 19 0B 1C 0E 00 19 10 00 1E 1C 0F 0B 1D 1F 1C 0F 6E 00 2B 0B 1D 1A 6E	Finally! I've struck upon a hoard of treasure! Gasp!
0765	3B	05	03	A339	1186	1709	3B 0F 6B 1C 0F 00 29 1D 1E 1F 1C 15 00 1E 12 0F 00 2B 1C 0F 0B 1E 6B 1D 00 1D 0F 1C 20 0B 18 1E 1D 78 3B 0F 6B 20 0F 00 16 13 20 0F 0E 00 10 19 1C 00 0F 19 18 1D 6C 4F 2C 0F 00 17 0B 0E 0F 00 1F 1D 00 13 17 17 19 1C 1E 0B 16 6C 4F 25 1D 00 16 19 18 11 00 0B 1D 00 12 0F 00 16 13 20 0F 1D 77 1D 19 00 1D 12 0B 16 16 00 21 0F 6E	We're Esturk the Great's servants.We've lived for eons.'<4F>He made us immortal.'<4F>As long as he lives,so shall we!
0766	3B	06	03	A339	1709	1891	3B 0F 16 0D 19 17 0F 00 1E 19 00 36 13 20 0F 1C 1E 19 18 77 0B 00 1C 13 20 0F 1C 1D 13 0E 0F 00 1E 19 21 18 78	Welcome to Riverton,a riverside town.
0767	3B	07	03	A339	1891	2556	30 19 18 11 00 0B 11 19 77 17 0F 18 00 10 16 0F 21 00 13 18 00 20 0F 1D 1D 0F 16 1D 6C 4F 2D 1E 6B 1D 00 1D 0B 13 0E 00 1E 12 0F 00 36 1F 16 0F 1C 00 19 10 00 29 20 13 16 00 1D 1E 19 16 0F 00 1E 12 0F 00 0F 1D 1D 0F 18 1E 13 0B 16 00 0D 19 17 1A 19 18 0F 18 1E 00 19 10 00 1E 12 0F 00 20 0F 1D 1D 0F 16 1D 6C 4F 2D 1E 00 21 0B 1D 00 1A 1C 19 0C 0B 0C 16 23 00 0C 1F 1C 13 0F 0E 00 0B 16 19 18 11 00 21 13 1E 12 00 12 13 17 78	Long ago,men flew in vessels.'<4F>It's said the Ruler of Evil stole the essential component of the vessels.'<4F>It was probably buried along with him.
0768	3B	08	03	A339	2556	2772	2D 00 1D 0B 21 00 13 1E 6E 6A 4F 38 12 0F 00 11 13 0B 18 1E 00 1D 1E 0B 1E 1F 0F 00 1F 1A 1D 1E 1C 0F 0B 17 00 21 0B 16 15 0F 0E 6E	I saw it!'<4F>The giant statue upstream walked!
0769	3B	09	03	A339	2772	3172	38 12 0F 23 00 1D 0B 23 00 1E 12 0F 00 17 19 18 1D 1E 0F 1C 1D 6B 00 0D 0B 1D 1E 16 0F 00 13 1D 00 19 18 00 1E 12 13 1D 00 13 1D 16 0B 18 0E 6C 4F 32 19 00 19 18 0F 00 12 0B 1D 00 0F 20 0F 1C 00 1C 0F 1E 1F 1C 18 0F 0E 00 10 1C 19 17 00 1E 12 0F 00 0D 0B 1D 1E 16 0F 78	They say the monsters' castle is on this island.'<4F>No one has ever returned from the castle.
076A	3B	0A	03	A339	3172	3348	4E 32 19 00 1C 0F 1D 1A 19 18 1D 0F 78 43 32 19 00 19 18 0F 00 1D 0F 0F 17 1D 00 1E 19 00 0C 0F 00 13 18 78	<4E>No response.<43>No one seems to be in.
076B	3B	0B	03	A339	3348	3535	31 23 00 12 1F 1D 0C 0B 18 0E 00 0E 19 0F 1D 18 6B 1E 00 16 13 1D 1E 0F 18 00 1E 19 00 17 23 00 1D 1E 19 1C 13 0F 1D 78	My husband doesn't listen to my stories.
076C	3B	0C	03	A339	3535	3753	38 12 13 1D 00 13 1D 00 2B 19 1E 1E 1D 13 0E 0F 77 1E 12 0F 00 0D 16 19 1D 0F 1D 1E 00 1E 19 21 18 00 1E 19 00 3E 0F 18 13 1E 12 13 0B 78	This is Gottside,the closest town to Zenithia.
076D	3B	0D	03	A339	3753	4273	29 1D 1E 1F 1C 15 00 21 12 19 00 0D 0B 17 0F 00 0C 0B 0D 15 00 1E 19 00 16 13 10 0F 00 21 0B 1D 00 0E 0F 1D 1E 1C 19 23 0F 0E 00 0C 23 00 1E 12 0F 00 2C 0F 1C 19 00 0B 1D 00 1A 1C 19 1A 12 0F 1D 13 0F 0E 6C 4F 26 1F 1E 00 1E 12 0F 00 18 0F 22 1E 00 29 1D 1E 1F 1C 15 00 13 1D 00 0B 0C 19 1F 1E 00 1E 19 00 0C 0F 00 0C 19 1C 18 6E	Esturk who came back to life was destroyed by the Hero as prophesied.'<4F>But the next Esturk is about to be born!
076E	3B	0E	03	A339	4273	4737	2D 1E 6B 1D 00 0B 18 00 0B 21 10 1F 16 00 1E 12 13 18 11 6E 6A 4F 38 12 0F 23 00 1D 0B 23 00 1E 12 0F 00 17 19 18 1D 1E 0F 1C 00 0D 0B 16 16 0F 0E 00 32 0F 0D 1C 19 1D 0B 1C 19 00 12 0B 1D 00 1A 0F 1C 10 0F 0D 1E 0F 0E 00 1E 12 0F 00 37 0F 0D 1C 0F 1E 00 19 10 00 29 20 19 16 1F 1E 13 19 18 78	It's an awful thing!'<4F>They say the monster called Necrosaro has perfected the Secret of Evolution.
076F	3B	0F	03	A339	4737	5138	25 0D 0D 19 1C 0E 13 18 11 00 1E 19 00 1C 1F 17 19 1C 1D 77 32 0F 0D 1C 19 1D 0B 1C 19 00 0C 0F 11 0B 18 00 1F 1D 13 18 11 00 1E 12 0F 00 37 0F 0D 1C 0F 1E 00 19 10 00 29 20 19 16 1F 1E 13 19 18 00 0E 0F 0F 1A 00 1F 18 0E 0F 1C 11 1C 19 1F 18 0E 78	According to rumors,Necrosaro began using the Secret of Evolution deep underground.
0770	3B	10	03	A339	5138	5639	2D 6B 17 00 0B 10 1C 0B 13 0E 6E 6A 4F 3B 13 1E 12 00 1E 12 0F 00 2B 19 16 0E 0F 18 00 26 1C 0B 0D 0F 16 0F 1E 77 1E 12 0F 00 37 0F 0D 1C 0F 1E 00 19 10 00 29 20 19 16 1F 1E 13 19 18 00 21 13 16 16 00 0C 0F 00 0F 20 0F 18 00 17 19 1C 0F 00 0E 0F 20 0B 1D 1E 0B 1E 13 18 11 00 1E 12 0B 18 00 0C 0F 10 19 1C 0F 78	I'm afraid!'<4F>With the Golden Bracelet,the Secret of Evolution will be even more devastating than before.
0771	3B	11	03	A339	5639	6154	2D 00 15 18 19 21 00 13 1E 6C 4F 33 18 16 23 00 12 0B 1E 1C 0F 0E 00 0E 1C 13 20 0F 1D 00 32 0F 0D 1C 19 1D 0B 1C 19 00 18 19 21 6C 4F 39 18 16 0F 1D 1D 00 1D 1E 19 1A 1A 0F 0E 00 18 19 21 77 12 0F 6B 16 16 00 0F 20 19 16 20 0F 00 13 18 1E 19 00 1E 12 0F 00 17 19 1D 1E 00 12 19 1C 1C 13 0C 16 0F 00 0C 0F 13 18 11 78	I know it.'<4F>Only hatred drives Necrosaro now.'<4F>Unless stopped now,he'll evolve into the most horrible being.
0772	3B	12	03	A339	6154	6884	2D 6B 17 00 0B 00 1A 1C 19 1A 12 0F 1E 6C 4F 38 12 0F 00 1A 1C 19 1A 12 0F 1D 23 00 1E 12 0B 1E 00 29 1D 1E 1F 1C 15 00 21 19 1F 16 0E 00 0D 19 17 0F 00 0C 0B 0D 15 00 1E 19 00 16 13 10 0F 00 0B 18 0E 00 0C 0F 00 0E 0F 1D 1E 1C 19 23 0F 0E 00 0C 23 00 1E 12 0F 00 2C 0F 1C 19 00 21 0B 1D 00 1E 1C 1F 0F 6C 4F 26 1F 1E 00 2D 00 15 18 19 21 00 19 10 00 18 19 00 1A 1C 19 1A 12 0F 1D 23 00 10 19 1C 00 1E 12 0F 00 10 1F 1E 1F 1C 0F 00 1E 12 0F 1C 0F 0B 10 1E 0F 1C 78	I'm a prophet.'<4F>The prophesy that Esturk would come back to life and be destroyed by the Hero was true.'<4F>But I know of no prophesy for the future thereafter.
0773	3B	13	03	A339	6884	7206	2D 00 12 0F 0B 1C 00 1E 12 0B 1E 00 1D 19 17 0F 21 12 0F 1C 0F 00 19 18 00 1E 12 13 1D 00 13 1D 16 0B 18 0E 00 1E 12 0F 1C 0F 6B 1D 00 0B 00 1E 19 21 0F 1C 00 16 0F 0B 0E 13 18 11 00 1E 19 00 3E 0F 18 13 1E 12 13 0B 78	I hear that somewhere on this island there's a tower leading to Zenithia.
0774	3B	14	03	A339	7206	7880	32 19 1E 00 0F 20 0F 1C 23 19 18 0F 00 21 12 19 00 0D 16 13 17 0C 1D 00 1E 12 0F 00 1E 19 21 0F 1C 00 1E 19 00 3E 0F 18 13 1E 12 13 0B 00 0D 0B 18 00 0F 18 1E 0F 1C 00 3E 0F 18 13 1E 12 13 0B 6C 4F 2D 1E 6B 1D 00 1D 0B 13 0E 00 19 18 16 23 00 1E 12 19 1D 0F 00 21 12 19 00 1A 19 1D 1D 0F 1D 1D 00 0B 16 16 00 19 10 00 1E 12 0F 00 3E 0F 18 13 1E 12 13 0B 18 00 21 0F 0B 1A 19 18 1D 00 0B 18 0E 00 0B 1C 17 19 1C 00 0D 0B 18 00 0F 18 1E 0F 1C 72 78	Not everyone who climbs the tower to Zenithia can enter Zenithia.'<4F>It's said only those who possess all of the Zenithian weapons and armor can enter....
0775	3B	15	03	A339	7880	8106	38 12 0F 00 1A 0F 1C 1D 19 18 00 1D 16 0F 0F 1A 13 18 11 00 1E 12 0F 1C 0F 00 10 0F 16 16 00 0E 19 21 18 00 10 1C 19 17 00 1E 12 0F 00 1D 15 23 78	The person sleeping there fell down from the sky.
0776	3B	16	03	A339	8106	8806	38 12 13 1D 00 13 1D 00 1E 12 0F 00 0D 16 19 1D 0F 1D 1E 00 13 1D 16 0B 18 0E 00 1E 19 00 3E 0F 18 13 1E 12 13 0B 6C 4F 26 1F 1E 00 13 1E 6B 1D 00 0B 16 1D 19 00 0D 16 19 1D 0F 00 1E 19 00 1E 12 0F 00 21 19 1C 16 0E 00 19 10 00 0E 0B 1C 15 18 0F 1D 1D 6C 4F 38 12 0F 1C 0F 6B 1D 00 0B 00 10 19 1C 17 13 0E 0B 0C 16 23 00 1A 0F 1C 13 16 19 1F 1D 00 0D 0B 20 0F 00 19 18 00 1E 12 0F 00 21 0F 1D 1E 00 1D 13 0E 0F 00 19 10 00 1E 12 13 1D 00 13 1D 16 0B 18 0E 78	This is the closest island to Zenithia.'<4F>But it's also close to the world of darkness.'<4F>There's a formidably perilous cave on the west side of this island.
0777	3B	17	03	A339	8806	8898	4E 32 19 00 19 18 0F 00 13 1D 00 13 18 1D 13 0E 0F 78	<4E>No one is inside.
0778	3B	18	03	A339	8898	8993	38 12 13 1D 00 13 1D 00 29 16 10 20 13 16 16 0F 78	This is Elfville.
0779	3B	19	03	A339	8993	9179	31 19 18 1D 1E 0F 1C 1D 00 0C 0F 11 0B 18 00 16 13 20 13 18 11 00 13 18 00 1E 12 0F 00 21 19 1C 16 0E 00 1E 1C 0F 0F 78	Monsters began living in the world tree.
077A	3B	1A	03	A339	9179	9456	26 0B 1C 15 77 26 0B 1C 15 6E 00 38 12 0F 00 11 13 0B 18 1E 00 1E 1C 0F 0F 00 13 18 00 1E 12 13 1D 00 20 13 16 16 0B 11 0F 00 13 1D 00 0B 00 21 19 1C 16 0E 00 1E 1C 0F 0F 78	Bark,Bark! The giant tree in this village is a world tree.
077B	3B	1B	03	A339	9456	9786	38 12 13 1D 00 21 19 1C 16 0E 00 1E 1C 0F 0F 00 12 0B 1D 00 17 0B 18 23 00 16 0F 0B 20 0F 1D 6C 4F 3D 19 1F 00 21 13 16 16 00 10 13 18 0E 00 1E 12 0F 00 16 0F 0B 20 0F 1D 00 20 0F 1C 23 00 1F 1D 0F 10 1F 16 78	This world tree has many leaves.'<4F>You will find the leaves very useful.
077C	3B	1C	03	A339	9786	10277	3D 19 1F 6B 1C 0F 00 0F 17 0C 0B 1C 15 13 18 11 00 19 18 00 0B 00 0E 13 10 10 13 0D 1F 16 1E 00 14 19 1F 1C 18 0F 23 77 0B 1C 0F 18 6B 1E 00 23 19 1F 6D 6A 4F 2D 00 0D 0B 16 16 0F 0E 00 23 19 1F 1C 00 21 0B 11 19 18 00 12 0F 1C 0F 00 21 13 1E 12 00 1E 12 0F 00 26 0B 1C 19 18 6B 1D 00 2C 19 1C 18 78	You're embarking on a difficult journey,aren't you?'<4F>I called your wagon here with the Baron's Horn.
077D	3B	1D	03	A339	10277	10510	27 1C 0B 0D 15 16 0F 72 27 1C 0B 0D 15 16 0F 72 78 28 19 18 6B 1E 00 1A 1C 19 0D 0F 0F 0E 00 0B 18 23 00 10 1F 1C 1E 12 0F 1C 6E	Crackle...Crackle....Don't proceed any further!
077E	3B	1E	03	A339	10510	11193	2D 1E 6B 1D 00 0C 0F 0F 18 00 0B 11 0F 1D 00 1D 13 18 0D 0F 00 1E 12 0F 00 16 0B 1D 1E 00 1E 13 17 0F 00 2D 00 1D 0B 21 00 12 1F 17 0B 18 1D 6E 6A 4F 3D 19 1F 00 17 1F 1D 1E 00 21 0B 1E 0D 12 00 19 1F 1E 6E 6A 4F 38 12 0F 23 00 1D 0B 23 00 16 19 18 11 00 0B 11 19 00 1E 12 0F 00 36 1F 16 0F 1C 00 19 10 00 29 20 13 16 6B 1D 00 1A 0B 16 0B 0D 0F 00 0F 22 13 1D 1E 0F 0E 00 1D 19 17 0F 21 12 0F 1C 0F 00 0B 1C 19 1F 18 0E 00 12 0F 1C 0F 78	It's been ages since the last time I saw humans!'<4F>You must watch out!'<4F>They say long ago the Ruler of Evil's palace existed somewhere around here.
077F	3B	1F	03	A339	11193	11547	2D 6B 17 00 1D 0F 0B 1C 0D 12 13 18 11 00 10 19 1C 00 1E 12 0F 00 3E 0F 18 13 1E 12 13 0B 18 00 25 1C 17 19 1C 6C 4F 2D 00 1D 1F 1D 1A 0F 0D 1E 00 13 1E 6B 1D 00 13 18 00 1E 12 0F 00 18 0F 0B 1C 0C 23 00 0D 0B 20 0F 78	I'm searching for the Zenithian Armor.'<4F>I suspect it's in the nearby cave.
0780	3C	00	03	A8DD	0	374	2D 1E 6B 1D 00 1D 0B 13 0E 00 1E 12 0B 1E 00 1E 12 0F 00 11 1C 0F 0B 1E 00 19 18 0F 1D 00 0D 0B 1E 0D 12 00 1E 0F 0B 1C 0E 1C 19 1A 1D 00 13 18 00 1E 12 0F 13 1C 00 12 0B 18 0E 1D 6C 4F 2E 19 1F 1C 18 0F 23 00 0D 0B 1C 0F 10 1F 16 16 23 78	It's said that the great ones catch teardrops in their hands.'<4F>Journey carefully.
0781	3C	01	03	A8DD	374	534	37 19 1C 0F 1E 1E 0B 00 27 0B 1D 1E 16 0F 00 13 1D 00 13 18 00 1E 12 0F 00 10 0B 1C 00 1D 19 1F 1E 12 78	Soretta Castle is in the far south.
0782	3C	02	03	A8DD	534	1023	3D 19 1F 6B 1C 0F 00 11 19 13 18 11 00 1E 19 00 0F 17 0C 0B 1C 15 00 19 18 00 0B 00 0E 0B 18 11 0F 1C 19 1F 1D 00 14 19 1F 1C 18 0F 23 77 1C 13 11 12 1E 6D 6A 4F 2D 00 0D 0B 16 16 0F 0E 00 23 19 1F 1C 00 21 0B 11 19 18 00 0C 23 00 1F 1D 13 18 11 00 1E 12 0F 00 26 0B 1C 19 18 6B 1D 00 2C 19 1C 18 78	You're going to embark on a dangerous journey,right?'<4F>I called your wagon by using the Baron's Horn.
0783	3C	03	03	A8DD	1023	1105	27 1C 0F 0F 0F 15 72 27 1C 0F 0F 0F 15 72	Creeek...Creeek...
0784	3C	04	03	A8DD	1105	1530	2D 6B 17 00 11 1F 0B 1C 0E 13 18 11 00 1E 12 0F 00 1E 1C 0F 0B 1D 1F 1C 0F 00 1F 18 0E 0F 1C 00 26 0B 16 24 0B 0D 15 6B 1D 00 19 1C 0E 0F 1C 78 30 0F 0B 20 0F 00 13 17 17 0F 0E 13 0B 1E 0F 16 23 6E 00 27 1C 0B 0D 15 16 0F 72 27 1C 0B 0D 15 16 0F 72	I'm guarding the treasure under Balzack's order.Leave immediately! Crackle...Crackle...
0785	3C	05	03	A8DD	1530	2060	3B 0F 16 0D 19 17 0F 00 0C 0B 0D 15 77 36 0B 11 18 0B 1C 6E 00 2D 00 1D 0F 0F 00 23 19 1F 00 12 0B 20 0F 18 6B 1E 00 1A 1C 19 11 1C 0F 1D 1D 0F 0E 00 17 1F 0D 12 6C 4F 3D 19 1F 00 17 1F 1D 1E 00 10 13 18 0E 00 1E 12 0F 00 0D 0B 1F 1D 0F 00 19 10 00 1E 12 0F 00 0E 13 1D 0B 1A 1A 0F 0B 1C 0B 18 0D 0F 1D 00 0B 1E 00 19 18 0D 0F 6C 44	Welcome back,Ragnar! I see you haven't progressed much.'<4F>You must find the cause of the disappearances at once.'<44>
0786	3C	06	03	A8DD	2060	2669	3B 0F 16 0D 19 17 0F 00 0C 0B 0D 15 77 36 0B 11 18 0B 1C 6E 6A 4F 2D 00 0D 0B 18 00 1D 0F 0F 00 23 19 1F 6B 20 0F 00 10 19 1F 18 0E 00 1D 19 17 0F 1E 12 13 18 11 6C 4F 2C 17 17 72 2A 16 23 13 18 11 00 37 12 19 0F 1D 6D 00 2D 00 1D 0F 0F 72 6C 4F 25 18 23 21 0B 23 72 1C 0F 1D 0D 1F 0F 00 1E 12 0F 00 0D 12 13 16 0E 1C 0F 18 00 0B 1E 00 19 18 0D 0F 6C 44	Welcome back,Ragnar!'<4F>I can see you've found something.'<4F>Hmm...Flying Shoes? I see....'<4F>Anyway...rescue the children at once.'<44>
0787	3C	07	03	A8DD	2669	3071	25 00 1D 1A 16 0F 18 0E 13 0E 00 0D 0B 1D 1E 16 0F 77 0B 16 21 0B 23 1D 72 6C 4F 2D 00 21 13 1D 12 00 1E 19 00 0C 0F 00 0B 00 1C 19 23 0B 16 00 1D 19 16 0E 13 0F 1C 78 37 0B 23 72 0D 0B 18 00 23 19 1F 00 1E 0B 15 0F 00 17 0F 00 0B 16 19 18 11 6D	A splendid castle,always....'<4F>I wish to be a royal soldier.Say...can you take me along?
